zone,season,month,day_of_year,sunshine_hours,cloudcover_mean,relative_humidity_2m_mean,shortwave_radiation_sum,ok_day_label
GUARDA,Winter,1,11,8.491944444444444,16,71,10.14,Not OK
VILA_REAL,Winter,1,11,8.401102777777778,5,70,9.59,Not OK
GUARDA,Winter,1,12,8.51708611111111,1,71,10.26,Not OK
VILA_REAL,Winter,1,12,8.427077777777777,3,67,9.75,Not OK
GUARDA,Winter,1,13,8.543294444444445,7,66,10.37,Not OK
VILA_REAL,Winter,1,13,8.45415,5,57,9.87,Not OK
GUARDA,Winter,1,14,8.570513888888888,11,66,10.51,Not OK
VILA_REAL,Winter,1,14,8.482266666666666,16,62,9.87,Not OK
GUARDA,Winter,1,15,8.598694444444444,14,77,10.48,Not OK
VILA_REAL,Winter,1,15,8.511375000000001,21,84,9.57,Not OK
GUARDA,Winter,1,16,8.62778611111111,16,75,10.61,Not OK
VILA_REAL,Winter,1,16,8.541416666666667,17,71,9.86,Not OK
GUARDA,Winter,1,17,8.657730555555556,12,64,10.85,Not OK
VILA_REAL,Winter,1,17,8.572338888888888,8,60,9.93,Not OK
GUARDA,Winter,1,18,8.685158333333334,3,69,10.82,Not OK
VILA_REAL,Winter,1,18,8.604091666666667,0,72,10.15,Not OK
GUARDA,Winter,1,19,6.666830555555555,68,88,7.88,Not OK
VILA_REAL,Winter,1,19,6.1530611111111115,72,82,6.83,Not OK
GUARDA,Winter,1,20,2.2370472222222224,98,95,4.2,Not OK
VILA_REAL,Winter,1,20,1.0,98,94,2.93,Not OK
GUARDA,Winter,1,21,1.6442472222222222,96,93,3.76,Not OK
VILA_REAL,Winter,1,21,0.1922638888888888,99,97,2.49,Not OK
GUARDA,Winter,1,22,3.1761194444444447,80,91,4.07,Not OK
VILA_REAL,Winter,1,22,4.251977777777778,96,94,4.6,Not OK
GUARDA,Winter,1,23,1.0915083333333333,92,94,3.24,Not OK
VILA_REAL,Winter,1,23,0.0146972222222222,96,96,2.58,Not OK
GUARDA,Winter,1,24,5.091780555555555,93,89,4.62,Not OK
VILA_REAL,Winter,1,24,5.992013888888889,97,93,5.37,Not OK
GUARDA,Winter,1,25,2.3625833333333333,95,96,4.0,Not OK
VILA_REAL,Winter,1,25,0.0,100,98,2.8,Not OK
GUARDA,Winter,1,26,0.9404111111111112,98,97,3.72,Not OK
VILA_REAL,Winter,1,26,0.039275,100,98,3.11,Not OK
GUARDA,Winter,1,27,6.048155555555556,93,94,7.28,Not OK
VILA_REAL,Winter,1,27,1.4128305555555554,99,96,4.46,Not OK
GUARDA,Winter,1,28,7.123861111111111,93,95,9.53,Not OK
VILA_REAL,Winter,1,28,5.446058333333334,98,96,6.21,Not OK
GUARDA,Winter,1,29,3.4058916666666663,99,96,5.89,Not OK
VILA_REAL,Winter,1,29,6.928213888888889,90,93,6.33,Not OK
GUARDA,Winter,1,30,8.142227777777778,67,88,7.54,Not OK
VILA_REAL,Winter,1,30,7.775263888888889,86,91,5.91,Not OK
GUARDA,Winter,1,31,0.388025,91,94,3.13,Not OK
VILA_REAL,Winter,1,31,1.116572222222222,96,97,3.74,Not OK
GUARDA,Winter,2,32,6.5936916666666665,84,90,7.36,Not OK
