date,year,month,month_name,day_of_year,season,zone,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_hours,relative_humidity_2m_mean,cloudcover_mean,rain_day,hot_day,freezing_day,warm_night,ok_day,ok_day_label
2018-03-18,2018,3,March,77,Spring,GUARDA,40.537,-7.268,6.9,0.7,3.0,0.4,23.2,48.2,15.69,9.589719444444444,83,60,0,0,0,0,0,Not OK
2018-03-18,2018,3,March,77,Spring,VILA_REAL,41.301,-7.744,9.9,2.2,5.7,0.8,19.1,51.8,15.85,10.0,85,70,0,0,0,0,0,Not OK
2018-03-19,2018,3,March,78,Spring,GUARDA,40.537,-7.268,7.0,-0.4,3.1,6.2,31.7,61.6,11.04,6.025822222222222,80,67,1,0,1,0,0,Not OK
2018-03-19,2018,3,March,78,Spring,VILA_REAL,41.301,-7.744,9.6,1.7,6.1,9.3,23.3,70.9,13.86,7.068499999999999,80,64,1,0,0,0,0,Not OK
2018-03-20,2018,3,March,79,Spring,GUARDA,40.537,-7.268,6.8,-1.2,2.0,0.1,28.4,62.6,17.03,11.067033333333333,69,32,0,0,1,0,0,Not OK
2018-03-20,2018,3,March,79,Spring,VILA_REAL,41.301,-7.744,10.4,1.5,5.0,0.0,16.2,51.1,18.9,11.074047222222221,71,32,0,0,0,0,0,Not OK
2018-03-21,2018,3,March,80,Spring,GUARDA,40.537,-7.268,8.4,-3.8,2.2,0.0,24.1,47.5,21.58,11.090366666666666,63,0,0,0,1,0,0,Not OK
2018-03-21,2018,3,March,80,Spring,VILA_REAL,41.301,-7.744,12.8,-0.6,5.9,0.0,10.2,34.6,21.27,11.118336111111113,65,0,0,0,1,0,0,Not OK
2018-03-22,2018,3,March,81,Spring,GUARDA,40.537,-7.268,8.7,-3.8,2.5,0.0,15.8,30.2,21.97,11.0,68,27,0,0,1,0,0,Not OK
2018-03-22,2018,3,March,81,Spring,VILA_REAL,41.301,-7.744,12.9,-0.4,5.6,0.0,14.8,41.4,20.98,10.304827777777778,72,33,0,0,1,0,0,Not OK
2018-03-23,2018,3,March,82,Spring,GUARDA,40.537,-7.268,9.0,1.4,5.2,5.3,33.5,67.7,5.8,2.9160666666666666,90,90,1,0,0,0,0,Not OK
2018-03-23,2018,3,March,82,Spring,VILA_REAL,41.301,-7.744,12.5,3.8,7.9,11.7,23.3,90.7,6.36,1.4944694444444444,94,94,1,0,0,0,0,Not OK
2018-03-24,2018,3,March,83,Spring,GUARDA,40.537,-7.268,6.2,-0.2,2.5,0.6,39.2,74.2,17.06,10.5109,81,60,0,0,1,0,0,Not OK
2018-03-24,2018,3,March,83,Spring,VILA_REAL,41.301,-7.744,9.0,2.5,5.4,3.4,26.6,85.7,15.86,9.32741388888889,85,73,1,0,0,0,0,Not OK
2018-03-25,2018,3,March,84,Spring,GUARDA,40.537,-7.268,7.6,0.5,3.5,3.2,28.0,52.9,14.85,9.4734,76,71,1,0,0,0,0,Not OK
2018-03-25,2018,3,March,84,Spring,VILA_REAL,41.301,-7.744,11.3,3.2,6.7,1.3,15.8,44.6,13.25,9.441930555555555,73,55,1,0,0,0,0,Not OK
2018-03-26,2018,3,March,85,Spring,GUARDA,40.537,-7.268,11.6,-1.2,4.5,0.0,21.7,42.1,21.46,11.014055555555554,73,30,0,0,1,0,0,Not OK
2018-03-26,2018,3,March,85,Spring,VILA_REAL,41.301,-7.744,15.6,0.3,7.5,0.0,16.0,43.6,19.39,10.154969444444445,77,38,0,0,0,0,0,Not OK
2018-03-27,2018,3,March,86,Spring,GUARDA,40.537,-7.268,14.6,3.7,8.4,0.0,20.4,39.6,21.31,11.236936111111111,75,25,0,0,0,0,0,Not OK
2018-03-27,2018,3,March,86,Spring,VILA_REAL,41.301,-7.744,16.5,6.5,10.8,0.3,13.0,39.6,19.55,9.799472222222223,86,48,0,0,0,0,0,Not OK
2018-03-28,2018,3,March,87,Spring,GUARDA,40.537,-7.268,11.0,3.2,7.1,0.0,21.7,42.1,19.09,9.780397222222222,73,64,0,0,0,0,0,Not OK
2018-03-28,2018,3,March,87,Spring,VILA_REAL,41.301,-7.744,12.2,5.3,8.4,1.9,16.8,46.4,9.0,4.4078888888888885,91,83,1,0,0,0,0,Not OK
2018-03-29,2018,3,March,88,Spring,GUARDA,40.537,-7.268,6.9,0.9,3.6,4.9,23.1,47.9,12.06,5.948383333333333,83,79,1,0,0,0,0,Not OK
2018-03-29,2018,3,March,88,Spring,VILA_REAL,41.301,-7.744,8.9,3.6,6.1,18.2,20.8,70.6,9.63,7.1291416666666665,91,81,1,0,0,0,0,Not OK
2018-03-30,2018,3,March,89,Spring,GUARDA,40.537,-7.268,5.5,-0.3,2.0,8.4,24.1,70.2,13.89,7.540838888888889,84,65,1,0,1,0,0,Not OK
2018-03-30,2018,3,March,89,Spring,VILA_REAL,41.301,-7.744,6.2,2.1,4.0,31.6,19.2,69.5,7.6,3.4441083333333338,92,84,1,0,0,0,0,Not OK
2018-03-31,2018,3,March,90,Spring,GUARDA,40.537,-7.268,7.2,-0.1,3.4,1.5,21.0,42.1,12.83,8.589322222222222,79,72,1,0,1,0,0,Not OK
2018-03-31,2018,3,March,90,Spring,VILA_REAL,41.301,-7.744,10.4,2.6,6.4,1.7,14.4,48.6,14.12,9.130613888888888,81,87,1,0,0,0,0,Not OK
2018-04-01,2018,4,April,91,Spring,GUARDA,40.537,-7.268,12.0,2.8,7.2,0.0,27.7,52.9,18.18,8.181416666666665,74,96,0,0,0,0,0,Not OK
2018-04-01,2018,4,April,91,Spring,VILA_REAL,41.301,-7.744,16.9,5.1,10.5,0.0,15.2,42.1,17.85,8.451922222222223,76,94,0,0,0,0,0,Not OK
2018-04-02,2018,4,April,92,Spring,GUARDA,40.537,-7.268,8.4,5.1,6.5,5.9,28.2,52.2,6.76,1.2066499999999998,92,98,1,0,0,0,0,Not OK
2018-04-02,2018,4,April,92,Spring,VILA_REAL,41.301,-7.744,13.1,7.5,10.1,12.4,15.3,59.8,8.45,3.6170416666666667,88,95,1,0,0,0,0,Not OK
2018-04-03,2018,4,April,93,Spring,GUARDA,40.537,-7.268,10.3,4.3,6.3,10.3,30.5,73.4,14.04,10.095977777777778,88,74,1,0,0,0,0,Not OK
2018-04-03,2018,4,April,93,Spring,VILA_REAL,41.301,-7.744,11.2,6.8,8.8,35.5,18.7,81.7,12.61,10.42503611111111,90,78,1,0,0,0,0,Not OK
2018-04-04,2018,4,April,94,Spring,GUARDA,40.537,-7.268,8.7,3.7,5.7,4.5,25.0,51.1,12.88,9.262222222222222,88,65,1,0,0,0,0,Not OK
2018-04-04,2018,4,April,94,Spring,VILA_REAL,41.301,-7.744,11.8,6.9,8.8,14.1,22.2,67.0,11.79,8.189583333333333,94,90,1,0,0,0,0,Not OK
2018-04-05,2018,4,April,95,Spring,GUARDA,40.537,-7.268,12.0,1.0,7.0,0.0,22.0,42.5,19.35,11.898555555555557,77,55,0,0,0,0,0,Not OK
2018-04-05,2018,4,April,95,Spring,VILA_REAL,41.301,-7.744,16.1,5.8,10.2,0.0,11.4,34.2,19.25,10.557291666666666,79,70,0,0,0,0,0,Not OK
2018-04-06,2018,4,April,96,Spring,GUARDA,40.537,-7.268,13.0,3.5,6.7,7.6,34.2,65.5,18.79,8.52088611111111,78,61,1,0,0,0,0,Not OK
2018-04-06,2018,4,April,96,Spring,VILA_REAL,41.301,-7.744,12.3,5.2,9.0,20.9,11.8,36.4,5.84,3.0,84,88,1,0,0,0,0,Not OK
2018-04-07,2018,4,April,97,Spring,GUARDA,40.537,-7.268,7.7,2.9,4.8,4.1,22.9,43.9,15.68,8.11073888888889,91,90,1,0,0,0,0,Not OK
2018-04-07,2018,4,April,97,Spring,VILA_REAL,41.301,-7.744,12.2,5.0,8.2,5.3,10.0,40.7,14.92,8.836027777777778,88,89,1,0,0,0,0,Not OK
2018-04-08,2018,4,April,98,Spring,GUARDA,40.537,-7.268,9.5,0.6,4.7,5.4,19.7,39.2,12.13,7.238863888888889,85,86,1,0,0,0,0,Not OK
2018-04-08,2018,4,April,98,Spring,VILA_REAL,41.301,-7.744,10.7,4.8,7.6,9.7,17.7,48.2,8.22,2.437927777777778,94,99,1,0,0,0,0,Not OK
2018-04-09,2018,4,April,99,Spring,GUARDA,40.537,-7.268,6.2,-0.4,2.4,15.4,23.8,42.5,6.82,0.044286111111111116,95,97,1,0,1,0,0,Not OK
2018-04-09,2018,4,April,99,Spring,VILA_REAL,41.301,-7.744,12.6,3.9,7.4,11.8,16.2,46.1,12.04,6.681788888888889,90,83,1,0,0,0,0,Not OK
2018-04-10,2018,4,April,100,Spring,GUARDA,40.537,-7.268,5.0,0.4,2.5,13.9,28.2,53.6,11.67,6.307586111111111,93,88,1,0,0,0,0,Not OK
2018-04-10,2018,4,April,100,Spring,VILA_REAL,41.301,-7.744,8.3,2.2,5.8,22.8,19.7,59.4,12.19,4.3959222222222225,95,92,1,0,0,0,0,Not OK
2018-04-11,2018,4,April,101,Spring,GUARDA,40.537,-7.268,7.2,-1.2,3.0,0.4,30.0,55.1,16.21,8.893077777777778,85,80,0,0,1,0,0,Not OK
2018-04-11,2018,4,April,101,Spring,VILA_REAL,41.301,-7.744,9.2,1.4,5.9,0.5,19.7,51.8,11.79,5.897263888888889,86,66,0,0,0,0,0,Not OK
2018-04-12,2018,4,April,102,Spring,GUARDA,40.537,-7.268,4.8,2.0,3.4,10.4,30.0,58.7,5.46,0.0,97,98,1,0,0,0,0,Not OK
2018-04-12,2018,4,April,102,Spring,VILA_REAL,41.301,-7.744,8.4,6.0,7.2,17.2,15.5,45.0,4.25,0.0,96,100,1,0,0,0,0,Not OK
2018-04-13,2018,4,April,103,Spring,GUARDA,40.537,-7.268,8.9,0.6,4.8,1.7,16.3,32.4,14.44,9.0,86,74,1,0,0,0,0,Not OK
2018-04-13,2018,4,April,103,Spring,VILA_REAL,41.301,-7.744,13.6,5.8,8.8,6.9,13.4,37.8,14.55,9.02016388888889,88,79,1,0,0,0,0,Not OK
2018-04-14,2018,4,April,104,Spring,GUARDA,40.537,-7.268,11.1,3.7,7.1,0.3,12.5,23.8,16.63,10.082116666666668,85,81,0,0,0,0,0,Not OK
2018-04-14,2018,4,April,104,Spring,VILA_REAL,41.301,-7.744,14.8,7.5,10.4,0.0,13.6,37.4,15.99,10.0065,84,92,0,0,0,0,0,Not OK
2018-04-15,2018,4,April,105,Spring,GUARDA,40.537,-7.268,8.2,4.1,6.3,3.9,17.0,31.3,3.92,0.1392861111111111,94,94,1,0,0,0,0,Not OK
2018-04-15,2018,4,April,105,Spring,VILA_REAL,41.301,-7.744,13.3,7.6,10.1,3.5,16.8,45.7,11.78,4.782152777777778,84,98,1,0,0,0,0,Not OK
2018-04-16,2018,4,April,106,Spring,GUARDA,40.537,-7.268,11.7,2.3,6.7,0.0,11.9,31.0,23.84,11.842625,80,64,0,0,0,0,0,Not OK
2018-04-16,2018,4,April,106,Spring,VILA_REAL,41.301,-7.744,14.6,5.6,9.5,0.0,9.5,28.4,22.04,11.637705555555556,80,53,0,0,0,0,0,Not OK
2018-04-17,2018,4,April,107,Spring,GUARDA,40.537,-7.268,15.2,2.7,9.1,0.0,14.4,29.2,26.2,12.472791666666668,70,26,0,0,0,0,0,Not OK
2018-04-17,2018,4,April,107,Spring,VILA_REAL,41.301,-7.744,19.2,6.1,12.6,0.0,6.9,23.8,24.66,12.497752777777778,77,29,0,0,0,0,1,OK
2018-04-18,2018,4,April,108,Spring,GUARDA,40.537,-7.268,18.9,7.6,13.1,0.0,20.6,41.0,26.02,12.513283333333334,64,0,0,0,0,0,0,Not OK
2018-04-18,2018,4,April,108,Spring,VILA_REAL,41.301,-7.744,22.9,8.3,15.2,0.0,8.6,26.6,25.62,12.539386111111112,72,2,0,0,0,0,1,OK
2018-04-19,2018,4,April,109,Spring,GUARDA,40.537,-7.268,19.0,9.3,14.0,0.0,17.2,34.9,25.79,12.553633333333334,60,16,0,0,0,0,1,OK
2018-04-19,2018,4,April,109,Spring,VILA_REAL,41.301,-7.744,23.0,10.3,17.0,0.1,12.7,36.4,21.99,12.580875,71,29,0,0,0,0,1,OK
2018-04-20,2018,4,April,110,Spring,GUARDA,40.537,-7.268,17.9,9.0,13.5,0.0,20.3,38.9,23.4,12.44106388888889,61,58,0,0,0,0,0,Not OK
2018-04-20,2018,4,April,110,Spring,VILA_REAL,41.301,-7.744,22.8,12.6,17.2,0.0,16.6,47.5,24.59,12.622186111111112,62,69,0,0,0,0,0,Not OK
2018-04-21,2018,4,April,111,Spring,GUARDA,40.537,-7.268,15.0,9.1,11.4,6.0,21.1,47.5,11.06,3.989461111111111,77,86,1,0,0,0,0,Not OK
2018-04-21,2018,4,April,111,Spring,VILA_REAL,41.301,-7.744,19.0,11.5,14.9,2.7,13.4,36.4,16.09,8.716622222222222,75,84,1,0,0,0,0,Not OK
2018-04-22,2018,4,April,112,Spring,GUARDA,40.537,-7.268,16.5,8.1,12.3,2.2,10.8,28.1,16.55,7.723488888888889,81,90,1,0,0,0,0,Not OK
2018-04-22,2018,4,April,112,Spring,VILA_REAL,41.301,-7.744,19.6,10.5,15.5,1.5,9.8,27.7,17.77,10.265977777777778,82,88,1,0,0,0,0,Not OK
2018-04-23,2018,4,April,113,Spring,GUARDA,40.537,-7.268,18.7,9.1,13.4,3.2,15.0,32.0,22.14,12.510955555555556,82,63,1,0,0,0,0,Not OK
2018-04-23,2018,4,April,113,Spring,VILA_REAL,41.301,-7.744,23.6,12.1,17.4,0.0,11.5,27.7,24.4,12.744755555555557,74,21,0,0,0,0,1,OK
2018-04-24,2018,4,April,114,Spring,GUARDA,40.537,-7.268,20.8,9.4,14.6,1.8,12.2,26.3,24.67,12.457255555555557,77,19,1,0,0,0,0,Not OK
2018-04-24,2018,4,April,114,Spring,VILA_REAL,41.301,-7.744,25.4,13.3,19.0,0.3,8.8,24.5,24.58,12.785055555555555,71,13,0,0,0,0,1,OK
2018-04-25,2018,4,April,115,Spring,GUARDA,40.537,-7.268,21.8,10.9,16.0,0.0,15.5,31.3,24.97,12.79105,71,14,0,0,0,0,1,OK
2018-04-25,2018,4,April,115,Spring,VILA_REAL,41.301,-7.744,25.2,13.1,18.7,0.0,10.1,29.5,25.55,12.825027777777777,64,3,0,0,0,0,1,OK
2018-04-26,2018,4,April,116,Spring,GUARDA,40.537,-7.268,20.4,6.7,13.1,0.2,16.9,32.4,25.37,12.829561111111111,76,9,0,0,0,0,1,OK
2018-04-26,2018,4,April,116,Spring,VILA_REAL,41.301,-7.744,21.9,10.6,15.5,0.0,13.4,37.4,26.49,12.864636111111112,74,7,0,0,0,0,1,OK
2018-04-27,2018,4,April,117,Spring,GUARDA,40.537,-7.268,12.8,4.3,8.7,0.0,18.8,38.2,20.11,11.867688888888889,74,33,0,0,0,0,0,Not OK
2018-04-27,2018,4,April,117,Spring,VILA_REAL,41.301,-7.744,14.9,6.9,10.9,0.1,14.0,37.1,17.28,7.933861111111112,80,60,0,0,0,0,0,Not OK
2018-04-28,2018,4,April,118,Spring,GUARDA,40.537,-7.268,9.1,2.9,5.4,4.2,19.5,37.1,19.3,10.67638611111111,76,67,1,0,0,0,0,Not OK
2018-04-28,2018,4,April,118,Spring,VILA_REAL,41.301,-7.744,11.9,6.2,8.6,2.3,15.5,42.5,19.36,9.702205555555556,79,77,1,0,0,0,0,Not OK
2018-04-29,2018,4,April,119,Spring,GUARDA,40.537,-7.268,5.8,1.8,3.5,4.1,26.0,50.8,18.97,11.823425,83,63,1,0,0,0,0,Not OK
2018-04-29,2018,4,April,119,Spring,VILA_REAL,41.301,-7.744,8.7,4.4,6.4,14.3,19.4,61.2,13.89,7.535841666666666,93,91,1,0,0,0,0,Not OK
2018-04-30,2018,4,April,120,Spring,GUARDA,40.537,-7.268,8.2,0.2,4.0,1.8,16.9,34.9,21.03,12.930627777777778,80,51,1,0,0,0,0,Not OK
2018-04-30,2018,4,April,120,Spring,VILA_REAL,41.301,-7.744,11.5,4.2,7.5,0.7,11.3,33.5,17.47,9.441330555555556,80,69,0,0,0,0,0,Not OK
2018-05-01,2018,5,May,121,Spring,GUARDA,40.537,-7.268,9.8,1.7,5.4,0.5,20.5,37.8,24.82,12.91441111111111,77,57,0,0,0,0,0,Not OK
2018-05-01,2018,5,May,121,Spring,VILA_REAL,41.301,-7.744,13.9,3.3,8.6,0.1,16.2,43.6,23.8,13.0,70,62,0,0,0,0,0,Not OK
2018-05-02,2018,5,May,122,Spring,GUARDA,40.537,-7.268,9.5,3.0,6.6,0.1,15.9,31.7,13.88,5.351419444444445,77,84,0,0,0,0,0,Not OK
2018-05-02,2018,5,May,122,Spring,VILA_REAL,41.301,-7.744,13.1,7.1,10.0,1.0,11.7,31.7,8.37,0.3355388888888889,81,94,1,0,0,0,0,Not OK
2018-05-03,2018,5,May,123,Spring,GUARDA,40.537,-7.268,13.7,5.3,9.1,0.1,21.1,39.6,17.63,10.596158333333333,73,63,0,0,0,0,0,Not OK
2018-05-03,2018,5,May,123,Spring,VILA_REAL,41.301,-7.744,18.3,8.8,13.1,0.0,13.3,41.8,22.58,12.400447222222223,71,73,0,0,0,0,0,Not OK
2018-05-04,2018,5,May,124,Spring,GUARDA,40.537,-7.268,15.0,2.4,8.5,0.0,25.3,49.3,28.65,12.993997222222221,59,20,0,0,0,0,0,Not OK
2018-05-04,2018,5,May,124,Spring,VILA_REAL,41.301,-7.744,18.8,6.6,12.5,0.0,17.7,51.5,28.35,13.0,56,28,0,0,0,0,0,Not OK
2018-05-05,2018,5,May,125,Spring,GUARDA,40.537,-7.268,17.8,3.6,11.3,0.0,14.0,31.0,27.91,13.0,65,1,0,0,0,0,0,Not OK
2018-05-05,2018,5,May,125,Spring,VILA_REAL,41.301,-7.744,20.6,8.1,14.3,0.0,15.9,45.0,27.81,13.0,65,0,0,0,0,0,0,Not OK
2018-05-06,2018,5,May,126,Spring,GUARDA,40.537,-7.268,18.5,7.4,13.7,0.7,13.1,27.4,22.6,13.0,71,24,0,0,0,0,1,OK
2018-05-06,2018,5,May,126,Spring,VILA_REAL,41.301,-7.744,22.6,11.0,16.9,0.3,9.2,28.1,26.1,13.0,71,14,0,0,0,0,1,OK
2018-05-07,2018,5,May,127,Spring,GUARDA,40.537,-7.268,18.9,10.6,14.5,0.3,16.1,38.2,22.47,12.641411111111111,77,49,0,0,0,0,1,OK
2018-05-07,2018,5,May,127,Spring,VILA_REAL,41.301,-7.744,24.1,13.9,18.6,0.0,11.3,34.9,23.15,13.0,74,36,0,0,0,0,1,OK
2018-05-08,2018,5,May,128,Spring,GUARDA,40.537,-7.268,19.3,11.0,14.8,0.9,17.4,33.8,24.44,13.0,83,33,0,0,0,0,1,OK
2018-05-08,2018,5,May,128,Spring,VILA_REAL,41.301,-7.744,23.0,12.4,18.0,0.4,13.4,36.7,23.63,12.698502777777778,76,40,0,0,0,0,1,OK
2018-05-09,2018,5,May,129,Spring,GUARDA,40.537,-7.268,16.6,8.6,11.7,0.0,26.2,48.6,24.39,9.915402777777777,85,90,0,0,0,0,0,Not OK
2018-05-09,2018,5,May,129,Spring,VILA_REAL,41.301,-7.744,19.7,9.0,14.5,0.0,16.1,45.0,21.33,9.079966666666667,75,76,0,0,0,0,0,Not OK
2018-05-10,2018,5,May,130,Spring,GUARDA,40.537,-7.268,18.9,5.0,12.5,0.0,19.6,39.6,28.45,13.027338888888888,70,19,0,0,0,0,1,OK
2018-05-10,2018,5,May,130,Spring,VILA_REAL,41.301,-7.744,21.2,7.0,14.5,0.0,15.9,44.3,28.96,13.027922222222221,68,3,0,0,0,0,0,Not OK
2018-05-11,2018,5,May,131,Spring,GUARDA,40.537,-7.268,17.5,6.4,11.5,0.0,18.7,35.3,24.93,12.707447222222221,76,81,0,0,0,0,0,Not OK
2018-05-11,2018,5,May,131,Spring,VILA_REAL,41.301,-7.744,16.9,10.0,13.1,0.0,14.4,40.0,21.83,11.231902777777778,77,83,0,0,0,0,0,Not OK
2018-05-12,2018,5,May,132,Spring,GUARDA,40.537,-7.268,10.3,3.2,6.9,0.0,26.3,52.6,23.09,13.003502777777777,69,47,0,0,0,0,0,Not OK
2018-05-12,2018,5,May,132,Spring,VILA_REAL,41.301,-7.744,12.4,4.8,9.3,0.6,19.4,54.0,25.28,13.015761111111111,75,39,0,0,0,0,0,Not OK
2018-05-13,2018,5,May,133,Spring,GUARDA,40.537,-7.268,9.9,1.4,6.0,0.0,20.6,41.8,18.36,6.683022222222222,73,52,0,0,0,0,0,Not OK
2018-05-13,2018,5,May,133,Spring,VILA_REAL,41.301,-7.744,12.3,3.7,8.4,0.0,16.1,43.6,14.97,7.759038888888889,79,52,0,0,0,0,0,Not OK
2018-05-14,2018,5,May,134,Spring,GUARDA,40.537,-7.268,14.4,4.5,9.2,1.5,22.9,44.3,12.34,6.190727777777777,75,64,1,0,0,0,0,Not OK
2018-05-14,2018,5,May,134,Spring,VILA_REAL,41.301,-7.744,17.6,8.8,12.6,0.0,15.4,42.5,15.13,6.673647222222223,76,66,0,0,0,0,0,Not OK
2018-05-15,2018,5,May,135,Spring,GUARDA,40.537,-7.268,17.6,4.1,11.1,0.0,18.6,36.7,30.0,13.099763888888889,50,0,0,0,0,0,0,Not OK
2018-05-15,2018,5,May,135,Spring,VILA_REAL,41.301,-7.744,21.1,7.7,14.3,0.0,13.3,37.8,29.91,13.153577777777777,56,0,0,0,0,0,1,OK
2018-05-16,2018,5,May,136,Spring,GUARDA,40.537,-7.268,20.0,6.5,13.4,0.0,16.1,31.3,29.46,13.101061111111111,57,0,0,0,0,0,1,OK
2018-05-16,2018,5,May,136,Spring,VILA_REAL,41.301,-7.744,23.0,10.0,16.7,0.0,12.3,36.0,29.38,13.176972222222222,49,5,0,0,0,0,1,OK
2018-05-17,2018,5,May,137,Spring,GUARDA,40.537,-7.268,20.2,8.7,14.5,0.2,12.9,24.8,24.73,13.102130555555554,59,25,0,0,0,0,1,OK
2018-05-17,2018,5,May,137,Spring,VILA_REAL,41.301,-7.744,23.1,12.4,17.5,1.2,11.7,34.2,25.88,13.13508888888889,61,18,1,0,0,0,0,Not OK
2018-05-18,2018,5,May,138,Spring,GUARDA,40.537,-7.268,16.5,7.8,12.1,1.7,12.8,28.4,22.49,11.831658333333333,76,35,1,0,0,0,0,Not OK
2018-05-18,2018,5,May,138,Spring,VILA_REAL,41.301,-7.744,20.9,11.9,16.6,0.5,15.8,42.8,23.62,13.107527777777777,68,21,0,0,0,0,0,Not OK
2018-05-19,2018,5,May,139,Spring,GUARDA,40.537,-7.268,18.5,8.0,14.1,0.4,9.8,24.1,23.25,13.132391666666667,67,35,0,0,0,0,1,OK
2018-05-19,2018,5,May,139,Spring,VILA_REAL,41.301,-7.744,23.1,12.5,17.8,0.1,13.1,34.6,25.34,13.159383333333333,69,28,0,0,0,0,1,OK
2018-05-20,2018,5,May,140,Spring,GUARDA,40.537,-7.268,17.8,10.0,13.5,4.9,12.5,31.0,23.44,13.104222222222221,77,27,1,0,0,0,0,Not OK
2018-05-20,2018,5,May,140,Spring,VILA_REAL,41.301,-7.744,22.4,12.6,17.3,2.9,8.6,28.1,24.88,13.189091666666668,74,21,1,0,0,0,0,Not OK
2018-05-21,2018,5,May,141,Spring,GUARDA,40.537,-7.268,17.3,8.3,12.7,1.4,18.3,36.7,25.17,13.134644444444445,78,38,1,0,0,0,0,Not OK
2018-05-21,2018,5,May,141,Spring,VILA_REAL,41.301,-7.744,21.7,10.6,15.8,0.0,14.4,40.7,28.48,13.24181111111111,69,30,0,0,0,0,0,Not OK
2018-05-22,2018,5,May,142,Spring,GUARDA,40.537,-7.268,18.4,7.6,14.1,0.0,15.3,31.0,28.4,13.223838888888888,68,31,0,0,0,0,1,OK
2018-05-22,2018,5,May,142,Spring,VILA_REAL,41.301,-7.744,23.9,10.6,17.1,0.0,14.1,37.1,27.39,13.305102777777778,64,29,0,0,0,0,1,OK
2018-05-23,2018,5,May,143,Spring,GUARDA,40.537,-7.268,19.7,9.2,15.4,0.0,13.7,28.4,23.81,12.737297222222221,65,59,0,0,0,0,1,OK
2018-05-23,2018,5,May,143,Spring,VILA_REAL,41.301,-7.744,24.4,12.8,18.4,0.0,14.6,40.0,25.32,13.034638888888889,65,59,0,0,0,0,0,Not OK
2018-05-24,2018,5,May,144,Spring,GUARDA,40.537,-7.268,15.8,10.4,12.9,15.9,16.4,35.3,9.89,1.243638888888889,83,94,1,0,0,0,0,Not OK
2018-05-24,2018,5,May,144,Spring,VILA_REAL,41.301,-7.744,19.8,13.7,16.8,5.6,10.3,29.9,12.37,2.873238888888889,77,92,1,0,0,0,0,Not OK
2018-05-25,2018,5,May,145,Spring,GUARDA,40.537,-7.268,14.1,8.7,10.9,3.9,16.6,29.2,18.97,11.529372222222221,85,78,1,0,0,0,0,Not OK
2018-05-25,2018,5,May,145,Spring,VILA_REAL,41.301,-7.744,18.0,12.1,14.9,12.3,8.6,29.5,12.17,2.8931027777777776,90,95,1,0,0,0,0,Not OK
2018-05-26,2018,5,May,146,Spring,GUARDA,40.537,-7.268,15.0,6.7,11.2,1.2,11.7,27.0,18.88,12.414502777777777,82,42,1,0,0,0,0,Not OK
2018-05-26,2018,5,May,146,Spring,VILA_REAL,41.301,-7.744,19.7,10.8,15.1,1.0,10.2,30.2,22.0,13.186644444444443,79,47,1,0,0,0,0,Not OK
2018-05-27,2018,5,May,147,Spring,GUARDA,40.537,-7.268,15.4,9.2,12.2,0.4,20.0,38.5,21.59,13.1382,85,49,0,0,0,0,0,Not OK
2018-05-27,2018,5,May,147,Spring,VILA_REAL,41.301,-7.744,19.2,12.2,15.6,3.0,16.4,45.0,20.08,13.015727777777778,81,63,1,0,0,0,0,Not OK
2018-05-28,2018,5,May,148,Spring,GUARDA,40.537,-7.268,13.8,7.2,10.4,0.8,15.5,30.6,16.37,11.298322222222222,84,65,0,0,0,0,0,Not OK
2018-05-28,2018,5,May,148,Spring,VILA_REAL,41.301,-7.744,17.8,10.9,14.1,3.0,10.0,27.0,13.99,8.6619,82,81,1,0,0,0,0,Not OK
2018-05-29,2018,5,May,149,Spring,GUARDA,40.537,-7.268,13.7,8.1,10.4,6.3,17.6,36.0,16.97,9.347002777777778,90,87,1,0,0,0,0,Not OK
2018-05-29,2018,5,May,149,Spring,VILA_REAL,41.301,-7.744,16.4,12.2,13.9,5.0,13.1,36.0,15.16,6.279258333333334,94,98,1,0,0,0,0,Not OK
2018-05-30,2018,5,May,150,Spring,GUARDA,40.537,-7.268,13.3,8.1,10.4,0.3,18.4,35.6,13.7,6.647633333333333,87,88,0,0,0,0,0,Not OK
2018-05-30,2018,5,May,150,Spring,VILA_REAL,41.301,-7.744,16.4,10.9,13.7,0.5,15.3,41.8,13.94,4.783997222222222,88,93,0,0,0,0,0,Not OK
2018-05-31,2018,5,May,151,Spring,GUARDA,40.537,-7.268,14.5,7.1,10.4,1.3,17.7,32.8,16.16,8.541355555555556,84,75,1,0,0,0,0,Not OK
2018-05-31,2018,5,May,151,Spring,VILA_REAL,41.301,-7.744,16.1,9.4,12.9,0.7,13.3,37.4,12.03,6.052475,86,87,0,0,0,0,0,Not OK
2018-06-01,2018,6,June,152,Summer,GUARDA,40.537,-7.268,13.3,7.5,9.5,2.4,16.3,31.7,12.82,5.8555277777777786,80,83,1,0,0,0,0,Not OK
2018-06-01,2018,6,June,152,Summer,VILA_REAL,41.301,-7.744,16.9,9.2,12.7,3.1,11.5,33.5,21.0,11.940238888888889,83,75,1,0,0,0,0,Not OK
2018-06-02,2018,6,June,153,Summer,GUARDA,40.537,-7.268,17.4,6.9,11.9,0.4,18.4,34.9,20.64,12.84506111111111,82,62,0,0,0,0,0,Not OK
